player_fifa_api_id,player_name,birthday,height,weight
150676,Gael Genevier,1982-06-26 00:00:00,175.26,157
150677,Romain Sartre,1982-11-12 00:00:00,185.42,185
150680,Jacques Abardonado,1978-05-27 00:00:00,182.88,174
150724,Joe Hart,1987-04-19 00:00:00,195.58,201
150746,Dudley Campbell,1981-11-12 00:00:00,177.8,159
150810,Samuel Ricketts,1981-10-11 00:00:00,185.42,170
150881,Antti Okkonen,1982-06-06 00:00:00,177.8,163
150891,Alexei Jr Eremenko,1983-03-24 00:00:00,180.34,174
150898,Juho Maekelae,1983-06-23 00:00:00,190.5,181
150922,Toni Lehtinen,1984-05-05 00:00:00,182.88,172
150949,Roni Porokara,1983-12-12 00:00:00,182.88,183
151168,Simon King,1983-04-11 00:00:00,182.88,174
151184,Matt Duke,1977-07-16 00:00:00,190.5,185
151225,Danny Collins,1980-08-06 00:00:00,182.88,170
151473,Akpo Sodje,1981-01-31 00:00:00,187.96,176
151508,Steven Davis,1985-01-01 00:00:00,172.72,159
151515,Kris Stadsgaard,1985-08-01 00:00:00,185.42,170
151816,Ludwig van Nieuwenhuyze,1978-02-25 00:00:00,185.42,176
151871,Anthony Portier,1982-06-01 00:00:00,182.88,181
151885,Wouter Biebauw,1984-05-21 00:00:00,187.96,181
151891,Martijn Monteyne,1984-11-12 00:00:00,175.26,172
151896,Jurgen Sierens,1976-04-10 00:00:00,190.5,196
151971,Gregoire Neels,1982-08-02 00:00:00,185.42,161
151976,David Vandenbroeck,1985-07-12 00:00:00,187.96,187
152018,Frederic Dupre,1979-05-12 00:00:00,182.88,172
152022,Stijn Meert,1978-04-06 00:00:00,177.8,154
152024,Stijn Minne,1978-06-29 00:00:00,170.18,150
152027,Brecht Verbrugghe,1982-04-29 00:00:00,182.88,165
152039,Daniel Agger,1984-12-12 00:00:00,190.5,185
152046,Mads Junker,1981-04-21 00:00:00,182.88,168
152065,Simon Poulsen,1984-10-07 00:00:00,182.88,168
152139,Hans-Peter Berger,1981-09-28 00:00:00,177.8,176
152148,Sanel Kuljic,1977-10-10 00:00:00,177.8,161
152211,Ramazan Oezcan,1984-06-28 00:00:00,187.96,185
152265,Andreas Lasnik,1983-11-09 00:00:00,182.88,163
152317,Henri Munyaneza,1984-06-19 00:00:00,185.42,183
152356,Koen Persoons,1983-07-12 00:00:00,177.8,165
152371,Kevin Geudens,1980-12-02 00:00:00,185.42,148
152456,Scott Brown,1985-04-26 00:00:00,187.96,192
152469,Kelvin Davis,1976-09-29 00:00:00,185.42,181
152507,George Elokobi,1986-01-31 00:00:00,180.34,212
152514,Jason Puncheon,1986-06-26 00:00:00,172.72,157
152523,Scott Flinders,1986-06-12 00:00:00,193.04,192
152536,Bradley Johnson,1987-04-28 00:00:00,177.8,150
152552,Yves Makaba-Makalamby,1986-01-31 00:00:00,198.12,212
152554,Gael Clichy,1985-07-26 00:00:00,175.26,143
152555,David Bentley,1984-08-27 00:00:00,175.26,150
152567,Alexander Tettey,1986-04-04 00:00:00,180.34,150
152569,Alexander Mathisen,1986-11-24 00:00:00,185.42,165
152588,Robert Koren,1980-09-20 00:00:00,175.26,165
152603,Olivier Occean,1981-10-23 00:00:00,185.42,190
152618,Peter Kovacs,1978-02-07 00:00:00,198.12,214
152677,Craig Fagan,1982-12-11 00:00:00,180.34,165
152693,Steven Thomson,1978-01-23 00:00:00,172.72,150
152697,Sean O'Hanlon,1983-01-02 00:00:00,185.42,174
152699,Calvin Zola Makongo,1984-12-31 00:00:00,190.5,201
152718,Ricardo Vaz Te,1986-10-01 00:00:00,187.96,176
152723,Liam Rosenior,1984-07-09 00:00:00,177.8,170
152724,Danny Pugh,1982-10-19 00:00:00,182.88,168
152729,Gerard Pique,1987-02-02 00:00:00,193.04,187
152739,Omar Daley,1981-04-25 00:00:00,175.26,161
152740,Bradley Orr,1982-11-01 00:00:00,182.88,165
152741,Mike Williamson,1983-11-08 00:00:00,193.04,203
152745,Martin Woods,1986-01-01 00:00:00,185.42,172
152747,Aaron Lennon,1987-04-16 00:00:00,165.1,139
152769,Adriano,1980-01-29 00:00:00,182.88,176
152782,Paulinho,1983-08-24 00:00:00,172.72,148
152791,Juca,1979-11-19 00:00:00,177.8,161
152795,Claudemir,1984-08-17 00:00:00,175.26,165
152820,Grafite,1979-04-02 00:00:00,187.96,194
152825,Renan Silva,1985-03-29 00:00:00,180.34,163
152828,Ibson,1983-11-07 00:00:00,177.8,163
152830,Carlos Henrique,1983-05-02 00:00:00,187.96,192
152840,Jussie,1983-09-19 00:00:00,180.34,179
152847,Edinho,1983-01-15 00:00:00,182.88,185
152870,Felipe Saad,1983-09-11 00:00:00,187.96,183
152879,Mark Noble,1987-05-08 00:00:00,180.34,168
152908,Ashley Young,1985-07-09 00:00:00,175.26,143
152909,Hameur Bouazza,1985-02-22 00:00:00,177.8,168
152912,Jose Gustavo Sand,1980-07-17 00:00:00,182.88,174
152915,"Franco Miranda,22",1985-05-13 00:00:00,180.34,165
152920,Adrian Cristea,1983-11-30 00:00:00,177.8,161
152922,Edgar Barreto,1984-07-15 00:00:00,182.88,172
152950,Grzegorz Wojtkowiak,1984-01-26 00:00:00,182.88,165
152953,Filip Burkhardt,1987-03-23 00:00:00,175.26,152
152959,Vejlko Nikitovic,1980-10-03 00:00:00,185.42,176
152961,Mariusz Pawelec,1986-04-14 00:00:00,180.34,159
152991,Dean Marney,1984-01-31 00:00:00,182.88,159
152992,Stephen Kelly,1983-09-06 00:00:00,182.88,181
152993,Renato Civelli,1983-10-14 00:00:00,193.04,196
152996,Per Ciljan Skjelbred,1987-06-16 00:00:00,175.26,163
152997,Dario Cvitanich,1984-05-16 00:00:00,175.26,159
152999,Rodrigo Palacio,1982-02-05 00:00:00,175.26,154
153004,Jakub Wawrzyniak,1983-07-07 00:00:00,187.96,187
153014,Marek Sokolowski,1978-03-11 00:00:00,180.34,165
153048,Magnus Wolff Eikrem,1990-08-08 00:00:00,182.88,152
153066,Lucas Matias Licht,1981-04-06 00:00:00,175.26,159
153079,Sergio Aguero,1988-06-02 00:00:00,172.72,163
153084,Hernan Losada,1982-05-09 00:00:00,172.72,148
153087,Leonel Olimpio,1982-08-07 00:00:00,182.88,172
153100,Stuart Nelson,1981-09-17 00:00:00,187.96,185
153144,Dariusz Pietrasiak,1980-02-12 00:00:00,185.42,179
153148,Lukasz Gargula,1981-02-25 00:00:00,177.8,159
153164,Alejandro Faurlin,1986-08-09 00:00:00,185.42,174
153177,Mauro Zarate,1987-03-18 00:00:00,175.26,168
153184,Maximiliano Pellegrino,1980-01-26 00:00:00,182.88,159
153185,Hernan Pellerano,1984-06-04 00:00:00,180.34,163
153205,Rodrigo Lacerda,1980-10-06 00:00:00,182.88,176
153221,"Dariusz Latka,27",1978-09-14 00:00:00,172.72,143
153222,Pawel Sobolewski,1979-06-20 00:00:00,175.26,143
153244,Andre-Pierre Gignac,1985-12-05 00:00:00,187.96,185
153255,Virgile Reset,1985-08-03 00:00:00,175.26,143
153260,Hilton,1977-09-13 00:00:00,180.34,172
153267,Florent Ghisolfi,1985-02-28 00:00:00,175.26,154
153275,Jean-Louis Leca,1985-09-21 00:00:00,180.34,165
153296,Yoann Gourcuff,1986-07-11 00:00:00,185.42,174
153297,Simon Pouplin,1985-05-28 00:00:00,187.96,172
153298,Arnold Mvuemba,1985-01-28 00:00:00,172.72,148
153857,Joseba Del Olmo,1981-06-20 00:00:00,172.72,143
153934,Piti,1981-05-26 00:00:00,177.8,174
153938,Angel Rangel,1982-10-28 00:00:00,180.34,181
154250,Manuel Rivera,1978-03-16 00:00:00,170.18,150
154442,Koikili Campo,1980-12-23 00:00:00,167.64,148
154454,Bernardo Dominguez,1979-07-06 00:00:00,185.42,190
154472,Jorge Molina,1982-04-22 00:00:00,187.96,192
154545,Francesco Marianini,1979-05-06 00:00:00,185.42,168
154563,Ciro Capuano,1981-07-10 00:00:00,185.42,172
154634,Manuel Pasqual,1982-03-13 00:00:00,177.8,157
154725,Krzysztof Pilarz,1980-11-09 00:00:00,182.88,172
154738,Marcin Kaczmarek,1979-12-03 00:00:00,170.18,143
154950,Yuri Zhirkov,1983-08-20 00:00:00,180.34,165
155018,Robert Jones,1979-11-03 00:00:00,200.66,170
155191,Ivan Juric,1975-08-25 00:00:00,175.26,148
155222,Luca Ariatti,1978-12-27 00:00:00,182.88,161
155264,Vadim Demidov,1986-10-10 00:00:00,185.42,176
155267,Rob Friend,1981-01-23 00:00:00,195.58,207
155289,Krzysztof Kotorowski,1976-09-12 00:00:00,187.96,190
155299,Andy Griffin,1979-03-07 00:00:00,172.72,150
155355,Chung-Yong Lee,1988-07-02 00:00:00,180.34,152
155407,Lance Davids,1985-04-11 00:00:00,175.26,168
155408,Marcel Schaefer,1984-06-07 00:00:00,182.88,165
155422,Jakub Szmatula,1981-03-22 00:00:00,187.96,179
155445,Emil Gabriel Jula,1980-01-03 00:00:00,193.04,187
155494,Dawid Plizga,1985-11-17 00:00:00,172.72,161
155524,Richard Stearman,1987-08-19 00:00:00,190.5,168
155530,Sammy Clingan,1984-01-13 00:00:00,180.34,161
155537,Leon Jessen,1986-06-11 00:00:00,182.88,170
155539,Gunnar Nielsen,1986-10-07 00:00:00,190.5,190
155657,Piotr Celeban,1985-06-25 00:00:00,180.34,168
155671,Lukasz Tralka,1984-05-11 00:00:00,185.42,183
155676,Przemyslaw Kazmierczak,1982-05-05 00:00:00,190.5,176
155681,Aloys Nong,1983-10-16 00:00:00,180.34,170
155694,Steven De Petter,1985-11-22 00:00:00,180.34,168
155781,Mateusz Zytko,1982-11-27 00:00:00,187.96,181
155787,Krzysztof Ostrowski,1982-05-03 00:00:00,177.8,161
155798,Joseba Llorente,1979-11-24 00:00:00,185.42,159
155813,Luis Perea,1979-01-30 00:00:00,180.34,168
155827,Alvaro Saborio,1982-03-25 00:00:00,182.88,170
155835,Kenny van Hoevelen,1983-06-24 00:00:00,182.88,176
155837,Oliver Vinamont,1985-07-15 00:00:00,175.26,165
155841,Mark Volders,1977-04-13 00:00:00,187.96,183
155852,Lolo,1984-08-22 00:00:00,182.88,159
155861,Fernando Vega,1984-07-03 00:00:00,177.8,157
155862,Sergio Ramos,1986-03-30 00:00:00,182.88,165
155870,Hernani,1984-02-03 00:00:00,190.5,194
155877,Craig Samson,1984-04-01 00:00:00,187.96,176
155881,Chris Smith,1986-03-05 00:00:00,187.96,190
155883,Stephen McManus,1982-09-10 00:00:00,187.96,174
155884,Kevin McBride,1981-06-14 00:00:00,177.8,141
155885,Aiden McGeady,1986-04-04 00:00:00,177.8,157
155887,Michael Bradley,1987-07-31 00:00:00,187.96,174
155897,Clint Dempsey,1983-03-09 00:00:00,185.42,185
155898,Andy Dorman,1982-05-01 00:00:00,185.42,150
155906,Marton Fulop,1983-05-03 00:00:00,198.12,203
155930,Andrea Orlandi,1984-08-03 00:00:00,180.34,172
155931,Casto Espinosa,1982-06-18 00:00:00,180.34,165
155946,Robert Snodgrass,1987-09-07 00:00:00,182.88,170
155956,Martin Scott,1986-02-15 00:00:00,180.34,154
155961,Enaut Zubikarai,1984-02-26 00:00:00,185.42,185
155964,Scott McDonald,1983-08-21 00:00:00,172.72,172
155972,Ion Ansotegi,1982-07-13 00:00:00,193.04,185
155973,Hamed Namouchi,1984-02-14 00:00:00,182.88,163
155974,Darryl Duffy,1984-04-16 00:00:00,180.34,170
155976,Charlie Adam,1985-12-10 00:00:00,185.42,181
155984,Markel Bergara,1986-05-05 00:00:00,180.34,172
155992,Vojtech Schulmeister,1983-09-09 00:00:00,182.88,174
155998,Tomas Cerny,1985-04-10 00:00:00,182.88,183
156001,Graeme Smith,1983-06-08 00:00:00,187.96,172
156004,Claude Gnakpa,1983-06-09 00:00:00,182.88,192
156008,Antonio Tomas,1985-01-19 00:00:00,175.26,165
156038,Joel Perovuo,1985-08-11 00:00:00,187.96,179
156092,Justo Villar,1977-06-30 00:00:00,180.34,187
156124,Claudio,1977-08-17 00:00:00,182.88,174
156149,Sebastian Sorsa,1984-01-25 00:00:00,175.26,154
156167,Leon Best,1986-09-19 00:00:00,185.42,201
156170,Jerome Thomas,1983-03-23 00:00:00,177.8,161
156196,Gennaro Iezzo,1973-06-08 00:00:00,185.42,179
156216,Nicolae Ovidiu Herea,1985-03-26 00:00:00,180.34,154
156221,Cristian Sapunaru,1984-04-05 00:00:00,187.96,179
156222,Joao Pedro,1980-08-15 00:00:00,175.26,157
156227,Carlitos,1982-09-06 00:00:00,175.26,159
156233,Luis Carlos,1987-06-15 00:00:00,170.18,141
156253,Joe Lewis,1987-10-06 00:00:00,198.12,187
156256,Karim Haggui,1984-01-20 00:00:00,190.5,190
156259,Jakub Rzezniczak,1986-10-26 00:00:00,182.88,179
156271,Marcelo Boeck,1984-11-28 00:00:00,190.5,190
156272,Ederson,1986-01-13 00:00:00,180.34,163
156275,Rachid Bouaouzan,1984-02-20 00:00:00,175.26,172
156289,Karim Saidi,1983-03-24 00:00:00,185.42,176
156383,Ricardo Cabanas,1979-01-17 00:00:00,172.72,154
156384,Johan Vonlanthen,1986-02-01 00:00:00,175.26,161
156385,Modeste M'Bami,1982-10-09 00:00:00,180.34,176
156432,Guillaume Hoarau,1984-03-05 00:00:00,193.04,176
156434,Maza,1981-10-20 00:00:00,190.5,185
156443,Christoph Janker,1985-02-14 00:00:00,185.42,170
156473,Scott Vernon,1983-12-13 00:00:00,185.42,161
156477,Anthony Vanden Borre,1987-10-24 00:00:00,182.88,192
156519,Hector Herrera,1990-04-19 00:00:00,182.88,159
156535,Thomas Buffel,1981-02-19 00:00:00,175.26,150
156538,Wouter Gudde,1984-08-05 00:00:00,187.96,190
156542,Jonathan Legear,1987-04-13 00:00:00,180.34,170
156544,Maarten Martens,1984-07-02 00:00:00,175.26,146
156545,Oleg Iachtchouk,1977-10-26 00:00:00,182.88,172
156549,Gregory Lorenzi,1983-12-17 00:00:00,185.42,181
156585,Romaric,1983-06-04 00:00:00,187.96,194
156589,Sebastian Nowak,1982-01-13 00:00:00,198.12,212
156593,Tomasz Foszmanczyk,1986-02-07 00:00:00,170.18,143
156616,Franck Ribery,1983-04-07 00:00:00,170.18,159
156623,Ibrahim Sissoko,1991-11-29 00:00:00,177.8,157
156626,Abasse Ba,1976-07-12 00:00:00,187.96,185
156634,Charles Diers,1981-06-06 00:00:00,185.42,174
156647,Franck Dja Djedje,1986-06-02 00:00:00,175.26,159
156649,Yohann Eudeline,1982-06-23 00:00:00,182.88,163
156650,Yoan Gouffran,1986-05-25 00:00:00,175.26,168
156653,Ricky Kruys,1985-07-05 00:00:00,177.8,159
156655,Edson Braafheid,1983-04-08 00:00:00,180.34,168
156656,Adnan Alisic,1984-02-10 00:00:00,180.34,157
156672,John Stewart,1985-08-03 00:00:00,187.96,137
156675,Andrew Considine,1987-04-01 00:00:00,182.88,165
156676,Ryan O'Leary,1987-08-24 00:00:00,182.88,165
156681,Lasse Nilsson,1982-01-03 00:00:00,180.34,157
156689,Goran Popov,1984-10-02 00:00:00,187.96,187
156713,Andreas Granqvist,1985-04-16 00:00:00,193.04,185
156721,Rudolf Skacel,1979-07-17 00:00:00,177.8,170
156722,Mathieu Flamini,1984-03-07 00:00:00,177.8,148
156725,"Gerald Cid,18",1983-02-17 00:00:00,187.96,172
156726,Julien Faubert,1983-08-01 00:00:00,180.34,165
156745,David Moser,1989-03-24 00:00:00,185.42,165
156776,Juan Arango,1980-05-17 00:00:00,180.34,170
156814,Edison Mendez,1979-03-16 00:00:00,175.26,161
156838,Lukas Sinkiewicz,1985-10-09 00:00:00,193.04,201
156894,Darren Pratley,1985-04-22 00:00:00,185.42,152
156914,Cicero,1984-08-26 00:00:00,182.88,159
156920,Olivier Werner,1985-04-16 00:00:00,190.5,187
156959,Marcos Ceara,1980-06-18 00:00:00,175.26,179
156973,Steven McDougall,1986-06-17 00:00:00,180.34,146
156975,Christophe Berra,1985-01-31 00:00:00,190.5,203
156986,Gennaro Sardo,1979-05-08 00:00:00,190.5,192
156988,Antonio Nocerino,1985-04-09 00:00:00,175.26,165
157006,Javier Del Pino,1980-07-10 00:00:00,177.8,146
157191,Abdulkader Keita,1981-08-06 00:00:00,182.88,172
157226,Sean Dillon,1983-07-30 00:00:00,182.88,174
157240,Stephen Elliott,1984-01-06 00:00:00,175.26,163
157269,Angel Javier Arizmendi,1984-03-03 00:00:00,187.96,168
157270,Toche,1983-01-01 00:00:00,185.42,172
157271,Ricardo Oliveira,1980-05-06 00:00:00,182.88,183
157278,Balazs Toth,1981-09-24 00:00:00,175.26,154
157283,Zoltan Szelesi,1981-11-22 00:00:00,182.88,176
157300,Jeremy Blayac,1983-06-13 00:00:00,187.96,176
157301,Ryan Babel,1986-12-19 00:00:00,185.42,170
157303,Tom de Mul,1986-03-04 00:00:00,172.72,143
157304,Thomas Vermaelen,1985-11-14 00:00:00,182.88,176
157305,Rasmus Lindgren,1984-11-29 00:00:00,180.34,165
157306,Aurelien Montaroup,1985-12-19 00:00:00,177.8,159
157310,Sylvain Marveaux,1986-04-15 00:00:00,172.72,146
157364,Junior Agogo,1979-08-01 00:00:00,177.8,161
157372,Ryan France,1980-12-13 00:00:00,180.34,165
157379,Rutger Worm,1986-02-01 00:00:00,180.34,154
157392,Benoit Assou-Ekotto,1984-03-24 00:00:00,180.34,152
157393,Mohamed Lamine Sissoko,1985-01-22 00:00:00,190.5,179
157395,Tim Sebastian,1984-01-17 00:00:00,187.96,176
157427,Ashkan Dejagah,1986-07-05 00:00:00,180.34,172
157430,Sejad Salihovic,1984-10-08 00:00:00,182.88,174
157432,Mario Carevic,1982-03-29 00:00:00,185.42,185
157434,Andrija Delibasic,1981-04-24 00:00:00,187.96,185
157463,Daniel de Ridder,1984-03-06 00:00:00,180.34,165
157468,Ivan de la Pena,1976-05-06 00:00:00,170.18,157
157479,Pedro Lopez,1983-11-01 00:00:00,175.26,159
157481,Raul Albiol,1985-09-04 00:00:00,190.5,181
157482,Jamie Mackie,1985-09-22 00:00:00,172.72,157
157495,Giuseppe Rossini,1986-08-23 00:00:00,193.04,185
157498,Gerald Forschelet,1981-09-19 00:00:00,187.96,185
157503,Alex Song,1987-09-09 00:00:00,185.42,163
157508,Ibad Muhamadu,1982-02-22 00:00:00,182.88,181
157511,Shelton Martis,1982-11-29 00:00:00,185.42,168
157528,Moritz Stoppelkamp,1986-12-11 00:00:00,180.34,170
157581,Djamel Mesbah,1984-10-09 00:00:00,177.8,163
157582,Jerome Sonnerat,1985-02-19 00:00:00,182.88,154
157589,Enoch Showunmi,1982-04-21 00:00:00,195.58,218
157597,Niko Kranjcar,1984-08-13 00:00:00,185.42,165
157606,Richard Kingson,1978-06-13 00:00:00,182.88,183
157617,Markus Steinhoefer,1986-03-07 00:00:00,175.26,152
157618,Andreas Ottl,1985-03-01 00:00:00,185.42,172
157629,Mark Corcoran,1980-11-30 00:00:00,177.8,157
157665,Scott Dann,1987-02-14 00:00:00,190.5,172
157678,Laurent Ciman,1985-08-05 00:00:00,182.88,154
157680,Sergio Ballesteros,1975-09-04 00:00:00,187.96,205
157682,Jose Mari,1978-12-10 00:00:00,182.88,172
157687,Ricardo,1980-08-19 00:00:00,185.42,172
157698,Maciej Korzym,1988-05-02 00:00:00,180.34,170
157701,Mehmet Akguen,1986-08-06 00:00:00,177.8,154
157703,Uwe Huenemeier,1986-01-09 00:00:00,187.96,185
157716,Marco Russ,1985-08-04 00:00:00,190.5,194
157723,Mohammed Tchite,1984-01-31 00:00:00,177.8,154
157727,Marco Ramos,1983-04-26 00:00:00,172.72,159
157734,Anssi Jaakkola,1987-03-13 00:00:00,193.04,194
157741,Simone Bentivoglio,1985-05-29 00:00:00,182.88,165
157774,Elvis Abbruscato,1981-04-14 00:00:00,182.88,172
157791,Giuseppe De Feudis,1983-07-10 00:00:00,170.18,152
157795,Marco Bernacci,1983-12-15 00:00:00,193.04,163
157801,Nico Pulzetti,1984-02-13 00:00:00,175.26,154
157803,Edmond Kapllani,1982-07-31 00:00:00,185.42,185
157804,Scott Carson,1985-09-03 00:00:00,187.96,194
157819,Klemen Lavric,1981-06-12 00:00:00,187.96,181
157843,Mark Edusei,1976-09-29 00:00:00,177.8,154
157888,Quentin Westberg,1986-04-25 00:00:00,182.88,174
157945,Alex Silva,1985-03-10 00:00:00,193.04,179
157947,Ze Castro,1983-01-13 00:00:00,182.88,181
157954,Nuno Piloto,1982-03-19 00:00:00,177.8,161
157955,Rui Miguel,1984-01-30 00:00:00,182.88,174
157957,Jose Ze Pedro,1978-10-18 00:00:00,185.42,185
157960,Manuel Fernandes,1986-02-05 00:00:00,175.26,152
157970,Ricardo Batista,1986-11-19 00:00:00,193.04,174
157980,Elias,1981-09-04 00:00:00,177.8,168
157982,Jorge Baptista,1977-04-02 00:00:00,185.42,192
157983,Tommy Smith,1980-05-22 00:00:00,177.8,176
158023,Lionel Messi,1987-06-24 00:00:00,170.18,159
158030,Michael Cordier,1984-03-27 00:00:00,182.88,165
158036,Tulio de Melo,1985-01-31 00:00:00,193.04,198
158085,Cleveland Taylor,1983-09-09 00:00:00,172.72,163
158087,Alan Tate,1982-09-02 00:00:00,185.42,187
158088,Pablo Sebastian Alvarez,1984-04-17 00:00:00,177.8,181
158089,Pablo Martin Ledesma,1984-02-04 00:00:00,177.8,174
158121,Benoit Costil,1987-07-03 00:00:00,187.96,190
158127,Mounir Obbadi,1983-04-04 00:00:00,172.72,143
158128,Daniele Mannini,1983-10-25 00:00:00,182.88,172
158132,Daniel Brueckner,1981-02-14 00:00:00,182.88,170
158133,Jefferson Farfan,1984-10-26 00:00:00,177.8,185
158138,Aaron Hunt,1986-09-04 00:00:00,182.88,161
158142,Zola Matumona,1981-11-26 00:00:00,165.1,143
158144,Salva Sevilla,1984-03-18 00:00:00,177.8,154
158151,Landry Mulemo,1986-09-17 00:00:00,177.8,170
158196,Marc-Antoine Fortune,1981-07-02 00:00:00,182.88,168
158204,Frank van Kouwen,1980-07-02 00:00:00,177.8,163
158216,Juan Ramon Cabrero Juanra,1980-04-24 00:00:00,182.88,172
158217,Mariano Bogliacino,1980-06-02 00:00:00,177.8,159
158219,Sanel Jahic,1981-12-10 00:00:00,185.42,179
158227,"Marco Haemmerli,24",1985-05-07 00:00:00,172.72,159
158228,Elsad Zverotic,1986-10-31 00:00:00,177.8,172
158232,Salomon Kalou,1985-08-05 00:00:00,182.88,170
158242,Gibril Sankoh,1983-05-15 00:00:00,187.96,176
158258,Daniel Calvo,1979-07-11 00:00:00,175.26,148
158260,Xavier Chen,1983-10-05 00:00:00,175.26,152
158268,Richard Socrier,1979-03-28 00:00:00,185.42,183
158271,Julien Gorius,1985-03-17 00:00:00,182.88,172
158282,Claudio Lustenberger,1987-01-06 00:00:00,182.88,165
158285,Steve Gohouri,1981-02-08 00:00:00,187.96,194
158293,Zhi Zheng,1980-08-20 00:00:00,180.34,165
158333,Damir Vrancic,1985-10-04 00:00:00,182.88,172
158346,Joep van den Ouweland,1984-02-06 00:00:00,170.18,137
158351,Mark Gonzalez,1984-07-10 00:00:00,175.26,163
158372,Ibrahim Afellay,1986-04-02 00:00:00,180.34,168
158375,Nana Asare,1986-07-11 00:00:00,172.72,143
158385,Jan Wuytens,1985-06-09 00:00:00,190.5,183
158394,Ken Reichel,1986-12-19 00:00:00,185.42,183
158396,Matar Coly,1984-11-10 00:00:00,187.96,176
158400,"Robert Enke,30",1977-08-24 00:00:00,185.42,172
158420,Joeel Sami,1984-11-13 00:00:00,190.5,205
158428,Sebastian Meoli,1980-08-02 00:00:00,185.42,176
158435,Nicolas Marazzi,1981-07-13 00:00:00,177.8,152
158438,Gelson Fernandes,1986-09-02 00:00:00,177.8,154
158439,Jocelyn Ahoueya,1985-12-19 00:00:00,175.26,148
158440,Alberto Regazzoni,1983-05-04 00:00:00,170.18,143
158443,Didier Crettenand,1986-02-24 00:00:00,180.34,165
158444,Miso Brecko,1984-05-01 00:00:00,177.8,150
158455,Lorenzo Squizzi,1974-06-20 00:00:00,190.5,196
158483,Johnny Leoni,1984-06-30 00:00:00,187.96,174
158485,Joao Carlos,1982-01-01 00:00:00,187.96,176
158505,Adailton,1983-04-14 00:00:00,190.5,187
158521,Collins John,1985-10-17 00:00:00,180.34,172
158522,Rowan Vine,1982-09-21 00:00:00,185.42,165
158524,Mark Burchill,1980-08-18 00:00:00,172.72,163
158525,Kenwyne Jones,1984-10-05 00:00:00,187.96,187
158624,Matthieu Chalme,1980-10-07 00:00:00,175.26,157
158625,Dante,1983-10-18 00:00:00,187.96,192
158626,Mathieu Debuchy,1985-07-28 00:00:00,177.8,168
158627,Nicolas Fauvergue,1984-10-13 00:00:00,193.04,196
158657,Thomas Kessler,1986-01-20 00:00:00,198.12,203
158675,Knut Olav Rindaroey,1985-07-17 00:00:00,177.8,163
158676,William Kvist,1985-02-24 00:00:00,182.88,176
158685,Rodrigo Defendi,1986-06-01 00:00:00,190.5,183
158716,David Edwards,1986-02-03 00:00:00,182.88,172
158718,Roberto Colombo,1975-08-24 00:00:00,190.5,176
158738,Filippo Porcari,1984-04-28 00:00:00,175.26,168
158797,Florian Stahel,1985-03-10 00:00:00,182.88,172
158799,Niels Fleuren,1986-11-01 00:00:00,175.26,154
158800,Willem Janssen,1986-07-04 00:00:00,185.42,165
158802,Iain Turner,1984-01-26 00:00:00,190.5,179
158804,Leon Osman,1981-05-17 00:00:00,172.72,141
158806,Juanlu,1984-02-07 00:00:00,177.8,168
158810,Gokhan Inler,1984-06-27 00:00:00,182.88,176
158851,Jean Beausejour,1984-06-01 00:00:00,177.8,183
158855,Tobias Weis,1985-07-30 00:00:00,170.18,148
158856,Christian Gentner,1985-08-14 00:00:00,187.96,179
158859,Nico Pellatz,1986-07-08 00:00:00,190.5,172
158861,Pascal Bieler,1986-02-26 00:00:00,180.34,170
158871,Thomas Reinmann,1983-04-09 00:00:00,175.26,163
158877,Diego Gomez,1984-01-05 00:00:00,165.1,150
158879,Bjarni Vidarsson,1988-03-05 00:00:00,187.96,168
158887,Daniel Pavlovic,1988-04-22 00:00:00,182.88,168
158902,Daniel Fox,1986-05-29 00:00:00,180.34,172
158905,Pirmin Schwegler,1987-03-09 00:00:00,177.8,163
158911,Sandro Burki,1985-09-16 00:00:00,187.96,163
158912,Marco Schneuwly,1985-03-27 00:00:00,182.88,181
158933,Petter Andersson,1985-02-20 00:00:00,180.34,174
158963,Lucas Biglia,1986-01-30 00:00:00,177.8,139
158994,Marco Padalino,1983-12-08 00:00:00,177.8,168
158996,Ciro Polito,1979-04-12 00:00:00,182.88,183
159017,Kasper Haemaelaeinen,1986-08-08 00:00:00,187.96,170
159028,Matias Silvestre,1984-09-25 00:00:00,185.42,172
159034,Steven Taylor,1986-01-23 00:00:00,185.42,201
159039,Davide Zoboli,1981-10-08 00:00:00,190.5,174
159040,Gianni Munari,1983-06-24 00:00:00,190.5,185
159043,Jonathan Pitroipa,1986-04-12 00:00:00,175.26,132
159047,Guy N'Gosso,1985-01-11 00:00:00,185.42,174
159048,Stephane Noro,1979-11-22 00:00:00,172.72,159
159051,Romuald Peiser,1979-08-03 00:00:00,185.42,172
159065,Ezequiel Lavezzi,1985-05-03 00:00:00,172.72,165
159073,Sam Morrow,1985-03-03 00:00:00,182.88,172
159074,Dean Shiels,1985-02-01 00:00:00,180.34,146
159080,Craig Bryson,1986-11-06 00:00:00,170.18,132
159145,Bafetimbi Gomis,1985-08-06 00:00:00,182.88,170
159147,Loic Perrin,1985-08-07 00:00:00,180.34,179
159166,Teti,1979-01-29 00:00:00,172.72,154
159167,Rafael Marques,1983-09-21 00:00:00,182.88,172
159168,Thiago Xavier,1983-12-27 00:00:00,180.34,168
159171,Jose Manuel Jurado,1986-06-29 00:00:00,175.26,159
159172,Roberto Trashorras,1981-02-28 00:00:00,177.8,157
